session_id,participant_id,status,started_datetime,completed_date_time,time_taken,age,num_approvals,num_rejections,prolific_score,reviewed_at_datetime,entered_code,Country of Birth,Current Country of Residence,Employment Status,First language,First Language,Nationality,Sex,Student Status
5faa57a135c53034f2802aaf,5f310597fa30e40469c8da6e,APPROVED,2020-11-10 09:04:33.724000,2020-11-10 09:42:47.470000,2293.746,41,265,7,96,2020-11-25 13:01:09.542000,5E5B3080,United States,United States,Full-Time,English,DATA EXPIRED,United States,Male,No
5faa57a14cd03834f397d682,5f14273175440c4616131a07,APPROVED,2020-11-10 09:04:35.421000,2020-11-10 09:08:19.696000,224.275,19,129,5,96,2020-11-25 11:42:55.856000,5E5B3080,United Kingdom,United Kingdom,Unemployed (and job seeking),English,English,United Kingdom,Male,No
5faa57a49b951834676afb30,5ec7015af52d111553071fad,APPROVED,2020-11-10 09:04:40.584000,2020-11-10 09:13:25.349000,524.765,47,255,3,99,2020-11-25 11:43:00.515000,5E5B3080,United Kingdom,United Kingdom,Full-Time,English,English,United Kingdom,Female,No
5faa57a559fb7c34d00ef779,5d833b0e6642ee0001bfa9cb,APPROVED,2020-11-10 09:04:37.114000,2020-11-10 09:21:23.701000,1006.587,36,515,2,100,2020-11-25 11:43:05.443000,5E5B3080,United Kingdom,United Kingdom,Full-Time,English,English,United Kingdom,Male,No
5faa57a58557e73456380b10,5f850cd39e097f1f273a755d,APPROVED,2020-11-10 09:04:44.839000,2020-11-10 09:07:04.151000,139.312,23,181,1,99,2020-11-25 11:43:10.409000,5E5B3080,United States,United States,Unemployed (and job seeking),English,DATA EXPIRED,United States,Male,Yes
5faa57a6040fb934e6dbb5bc,5e806a2f1a07dd748a804fce,REJECTED,2020-11-10 09:04:38.331000,2020-11-10 09:06:46.419000,128.088,21,136,6,91,2020-11-25 11:56:22.103000,NOCODE,Australia,Australia,Part-Time,,English,Australia,Male,Yes
5faa57ac118bdc34e585ec48,5cc8460597eba7001990ead8,APPROVED,2020-11-10 09:04:44.723000,2020-11-10 09:10:09.161000,324.438,27,536,0,100,2020-11-25 11:43:14.146000,5E5B3080,United Kingdom,United Kingdom,Full-Time,English,English,United Kingdom,Male,No
5faa57ac83e43834e762149b,5d61b636d989a4001a236c0e,REJECTED,2020-11-10 09:04:43.953000,2020-11-10 09:21:47.369000,1023.416,50,567,4,99,2020-11-25 11:52:03.238000,5E5B3080,United Kingdom,United Kingdom,Unemployed (and job seeking),English,English,United Kingdom,Male,No
5faa57ac880ec5337e89152a,5f54d773db942e04c25b1d35,APPROVED,2020-11-10 09:07:25.174000,2020-11-10 09:11:46.198000,261.024,32,205,3,98,2020-11-25 11:43:19.631000,5E5B3080,United Kingdom,United Kingdom,Full-Time,English,DATA EXPIRED,United Kingdom,Male,No
5faa57b2ebb0bd347b539bc8,571dd9b913b1b70009be2d86,APPROVED,2020-11-10 09:04:50.792000,2020-11-10 09:21:15.130000,984.338,52,1537,10,100,2020-11-25 11:43:23.790000,5E5B3080,United Kingdom,United Kingdom,Full-Time,English,English,United Kingdom,Male,No
5faa57b3831b63337996f96e,5f73d9e4f73bde15dcd8697d,APPROVED,2020-11-10 09:04:51.740000,2020-11-10 09:21:23.343000,991.603,36,140,1,99,2020-11-25 11:57:19.908000,5E5B3080,United States,United States,Full-Time,English,DATA EXPIRED,United States,Female,No
5faa57b69e6a5534993f6f3e,5e122c6d6887bc8b881c4426,APPROVED,2020-11-10 09:05:06.891000,2020-11-10 09:22:55.919000,1069.028,69,492,1,100,2020-11-25 11:43:33.613000,5E5B3080,United Kingdom,United Kingdom,"Not in paid work (e.g. homemaker', 'retired or disabled)",English,English,United Kingdom,Male,No
5faa57b83c7bc53490e03dc7,5c740758901b2900013ae2c7,APPROVED,2020-11-10 09:04:59.853000,2020-11-10 09:14:18.523000,558.67,30,486,8,97,2020-11-25 11:43:37.846000,5E5B3080,United Kingdom,United Kingdom,Full-Time,English,English,United Kingdom,Female,No
5faa57b8ea0c43346f4d51d6,5def4e6e09c1075da1ee992b,APPROVED,2020-11-10 09:04:56.162000,2020-11-10 09:25:50.850000,1254.688,55,627,0,100,2020-11-25 11:43:42.964000,5E5B3080,United Kingdom,United Kingdom,Full-Time,English,English,United Kingdom,Female,No
5faa57b91d9d9134753ebae3,559272f4fdf99b7e42e96932,APPROVED,2020-11-10 09:04:57.199000,2020-11-10 09:11:51.738000,414.539,50,2498,13,100,2020-11-25 11:43:48.772000,5E5B3080,United Kingdom,United Kingdom,Full-Time,English,English,United Kingdom,Male,No
5faa57bb2c3ef83483d77cfa,5eba96eaa8df3b0537b55afa,APPROVED,2020-11-10 09:05:05.908000,2020-11-10 09:23:15.430000,1089.522,36,263,7,97,2020-11-25 11:44:05.016000,5E5B3080,United Kingdom,United Kingdom,Full-Time,English,English,United Kingdom,Male,No
5faa57bbb6ebc434ebcb4942,5d2a0189b7ab810019dd2236,APPROVED,2020-11-10 09:04:59.654000,2020-11-10 09:06:57.981000,118.327,26,119,1,100,2020-11-25 11:44:08.717000,5E5B3080,Canada,United Kingdom,Full-Time,English,English,Canada,Female,No
5faa57bbfdb3b03421ee6222,5edbf27af31a180cda81c710,APPROVED,2020-11-10 09:05:01.367000,2020-11-10 09:12:23.131000,441.764,31,205,2,100,2020-11-25 11:44:13.185000,5E5B3080,United Kingdom,United Kingdom,Full-Time,English,English,United Kingdom,Female,No
5faa57bce704b93413ba115f,5bfbed930702840001e7acc9,RETURNED,2020-11-10 09:05:00.692000,,14531491.509566,46,287,6,96,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
5faa57bd2438bf3409f5c0c9,5ec03e8e7f33430fc96f8779,APPROVED,2020-11-10 09:05:05.799000,2020-11-10 09:08:53.105000,227.306,40,167,4,98,2020-11-25 11:44:17.577000,5E5B3080,United Kingdom,United Kingdom,Full-Time,English,English,United Kingdom,Female,No
5faa57beb5d67a352c4e6c1a,5f25850fd3fc43000839d835,TIMED-OUT,2020-11-10 09:05:04.932000,,14531487.2748,21,25,2,90,,,South Africa,Canada,Unemployed (and job seeking),English,English,Canada,Male,Yes
5faa57c52e24e234de9b32d3,5e1b2b3e4a955b350b1e0a63,RETURNED,2020-11-10 09:05:55.925000,,14531436.289821,32,544,5,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
5faa57c6a8000c34d2844598,5cb237be9d908d000120453a,APPROVED,2020-11-10 09:05:10.452000,2020-11-10 09:22:27.439000,1036.987,52,680,1,100,2020-11-25 11:44:20.912000,5E5B3080,United Kingdom,United Kingdom,Full-Time,English,English,United Kingdom,Male,No
5faa581615206834a8b7386c,559b1e92fdf99b426abb6227,APPROVED,2020-11-10 09:06:30.790000,2020-11-10 09:16:25.240000,594.45,41,2150,2,100,2020-11-25 11:44:26.908000,5E5B3080,United States,United States,Full-Time,English,English,United States,Male,No
5faa581d9291893498fe735f,5bdb1006c20a74000173a68a,APPROVED,2020-11-10 09:08:36.070000,2020-11-10 09:35:12.019000,1595.949,37,599,13,97,2020-11-25 11:44:37.975000,5E5B3080,United Kingdom,United Kingdom,Full-Time,English,English,United Kingdom,Male,No
5faa587391ed673476dcea27,5eb06daa9731700fd96fe238,APPROVED,2020-11-10 09:08:03.307000,2020-11-10 09:25:03.079000,1019.772,20,246,0,100,2020-11-25 11:56:34.854000,5E5B3080,United Kingdom,United Kingdom,Unemployed (and job seeking),English,English,United Kingdom,Female,Yes
5faa59c9777ba934846f57b4,597cb71cd4e83700016c35b2,APPROVED,2020-11-10 09:13:48.491000,2020-11-10 09:21:51.730000,483.239,23,216,2,100,2020-11-25 11:44:43.588000,5E5B3080,United Kingdom,Ireland,Other,,English,Ireland,Female,No
5faa5a1484763934f4b8cec3,5e53a7b4d9a7ea3a2b062da0,APPROVED,2020-11-10 09:15:08.421000,2020-11-10 09:21:09.345000,360.924,40,437,7,99,2020-11-25 11:44:48.538000,5E5B3080,United Kingdom,United Kingdom,Full-Time,English,English,United Kingdom,Female,No
5faa5a17a11517340b6ea9c5,5f4b41fcc53d3670deab401a,RETURNED,2020-11-10 09:15:03.056000,,14530889.204784,27,414,1,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
5faa5aed4cbdfb34ee79c3f4,5f6baf8f6ae5b00fb219b669,APPROVED,2020-11-10 09:18:37.342000,2020-11-10 09:35:42.369000,1025.027,27,156,2,100,2020-11-25 11:44:53.478000,5E5B3080,United Kingdom,United Kingdom,Full-Time,English,DATA EXPIRED,United Kingdom,Male,No
5faa5c889e6a55350d125a07,5edcff5f4aaed59db30ed8a2,APPROVED,2020-11-10 09:25:38.288000,2020-11-10 09:30:21.426000,283.138,32,136,1,100,2020-11-25 11:44:57.494000,5E5B3080,New Zealand,United Kingdom,Full-Time,English,English,United Kingdom,Male,No
5faa6121aab0ed3509e5fff5,5da8768c2a921500145c6a0d,APPROVED,2020-11-10 09:45:05.821000,2020-11-10 10:05:26.105000,1220.284,27,652,1,100,2020-11-25 12:45:38.439000,5E5B3080,United Kingdom,United Kingdom,Full-Time,English,English,United Kingdom,Male,No
5fb52e7ac903ed0422cc4acf,581ccd016c73180001fa5b2a,APPROVED,2020-11-18 14:23:54.019000,2020-11-18 14:50:20.136000,1586.117,43,2493,9,100,2020-11-25 11:45:01.481000,5E5B3080,United Kingdom,United Kingdom,Full-Time,English,English,United Kingdom,Male,No
5fb52e7c6012b60426ac2069,5dd72efa82569a6d38e06854,APPROVED,2020-11-18 14:24:03.778000,2020-11-18 14:40:57.107000,1013.329,38,605,2,100,2020-11-25 11:45:15.173000,NOCODE,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",,English,United States,Female,No
5fb52e7d87e7fa0421960ad2,5dd3eaabfef7c23d3f95d252,APPROVED,2020-11-18 14:24:02.140000,2020-11-18 14:40:59.110000,1016.97,48,1095,0,100,2020-11-25 11:45:19.910000,5E5B3080,United States,United States,Full-Time,English,English,United States,Male,No
5fb52e7e45a9b9041e41f62c,5f2b247cb986da52666bc94f,APPROVED,2020-11-18 14:23:58.549000,2020-11-18 14:31:41.590000,463.041,27,74,0,100,2020-11-25 11:45:26.968000,5E5B3080,United Kingdom,United Kingdom,Full-Time,English,English,United Kingdom,Female,No
5fb52e7fd710be02487f0b0b,5cd310705882710018e544b0,APPROVED,2020-11-18 14:24:11.448000,2020-11-18 14:31:20.644000,429.196,56,565,3,100,2020-11-25 11:45:31.031000,5E5B3080,United Kingdom,United Kingdom,Part-Time,English,English,United Kingdom,Male,Yes
5fb52e8025b2c803a6c73dfc,5f29c0faf0ba1413f69fb423,APPROVED,2020-11-18 14:24:30.482000,2020-11-18 14:41:18.386000,1007.904,32,726,0,100,2020-11-25 12:53:06.683000,5E5B3080,India,United States,Full-Time,English,English,United States,Female,No
5fb52e8149f8cb042d381afb,5f1ada276807dd2354bb7a1a,APPROVED,2020-11-18 14:24:05.798000,2020-11-18 14:50:01.339000,1555.541,27,208,2,99,2020-11-25 12:43:08.811000,5E5B3080,United Kingdom,United Kingdom,Full-Time,English,English,United Kingdom,Female,No
5fb52e81e20579043310acd2,5cffec8eb5f15d0017b5dbca,APPROVED,2020-11-18 14:24:01.824000,2020-11-18 14:27:56.624000,234.8,22,175,1,99,2020-11-25 11:45:36.134000,5E5B3080,Canada,Canada,Unemployed (and job seeking),English,English,Canada,Female,Yes
5fb52e824ad6fe0490d186d6,5f4e0ed100dba5b03da01031,APPROVED,2020-11-18 14:24:02.589000,2020-11-18 14:29:56.433000,353.844,55,204,1,100,2020-11-25 11:45:40.964000,5E5B3080,United Kingdom,United Kingdom,Full-Time,English,DATA EXPIRED,United Kingdom,Male,No
5fb52e859903230425ab1430,5aabf4e3ef1cff000182aeb4,RETURNED,2020-11-18 14:34:05.470000,,13820546.886647,33,723,7,99,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
5fb52e866ee7fd0508e862bf,5efae8f0156229941fcf363e,RETURNED,2020-11-18 14:24:06.279000,,13821146.077716,39,319,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
5fb52e8a148b8f03a7cf1075,5f543bd181dfe77bcd50dc2e,APPROVED,2020-11-18 14:24:14.249000,2020-11-18 14:34:00.011000,585.762,23,260,0,100,2020-11-25 11:45:45.496000,5E5B3080,United States,Chile,Full-Time,English,DATA EXPIRED,United States,Male,Yes
5fb52e8b5b294d042fe9411d,5e4feb8037713502e9ed364b,REJECTED,2020-11-18 14:24:16.231000,2020-11-18 14:40:00.477000,944.246,19,372,1,100,2020-11-25 11:55:31.722000,NOCODE,United Kingdom,United Kingdom,Part-Time,English,English,United Kingdom,Female,Yes
5fb52e8bd77b3b0490346370,5c5a00f19dd64d00018adbbf,APPROVED,2020-11-18 14:24:11.892000,2020-11-18 14:29:29.468000,317.576,23,212,0,100,2020-11-25 11:45:50.120000,5E5B3080,United Kingdom,United Kingdom,Part-Time,English,English,United Kingdom,Male,Yes
5fb52e900b25be0438c558ff,5f451b0cfcb9e607e78f3247,APPROVED,2020-11-18 14:24:16.682000,2020-11-18 14:31:05.346000,408.664,37,214,1,100,2020-11-25 11:45:55.239000,5E5B3080,United Kingdom,United Kingdom,Part-Time,English,DATA EXPIRED,United Kingdom,Male,No
5fb52e916cb56a04924866d3,5cba2e9af429ff00159dda71,APPROVED,2020-11-18 14:24:17.036000,2020-11-18 14:32:47.196000,510.16,57,582,5,99,2020-11-25 11:45:59.712000,NO CODE,United Kingdom,United Kingdom,Full-Time,English,English,United Kingdom,Female,No
5fb52e95117e82041ddb3fb2,58e79ac632bebb0001b741ec,APPROVED,2020-11-18 14:24:21.575000,2020-11-18 14:34:24.965000,603.39,46,1132,10,98,2020-11-25 11:46:05.323000,5E5B3080,United States,United States,Full-Time,English,English,United States,Female,No
5fb52e955cdcaa03a8afefe9,5f49029468b4373f534ea9b8,APPROVED,2020-11-18 14:24:21.918000,2020-11-18 14:33:38.413000,556.495,30,215,0,100,2020-11-25 12:53:56.474000,5E5B3080,United Kingdom,United Kingdom,Full-Time,English,DATA EXPIRED,United Kingdom,Male,No
5fb52e969903230497537655,5f1022d3400b4d0253a83177,APPROVED,2020-11-18 14:24:22.368000,2020-11-18 14:28:43.078000,260.71,30,180,2,100,2020-11-25 11:46:12.285000,5E5B3080,United Kingdom,United Kingdom,Full-Time,English,English,United Kingdom,Male,No
5fb52e96e7636d000af7329a,5c2384ddda51990001e216e5,APPROVED,2020-11-18 14:24:27.478000,2020-11-18 14:44:23.763000,1196.285,22,182,0,100,2020-12-15 14:58:32.168000,NOCODE,United Kingdom,United Kingdom,Part-Time,,English,United Kingdom,Female,Yes
5fb52e9b5e63e5041dca83c4,5e85a0213a32c319090feab4,APPROVED,2020-11-18 14:24:27.790000,2020-11-18 14:33:10.085000,522.295,39,223,6,97,2020-11-25 12:52:54.875000,5E5B3080,United Kingdom,United Kingdom,Full-Time,English,English,United Kingdom,Male,No
5fb52f17b7b44303adf51495,5b421b9ac2e3810001763252,APPROVED,2020-11-18 14:26:31.322000,2020-11-18 14:45:01.994000,1110.672,33,637,2,100,2020-11-25 12:51:40.817000,5E5B3080,United Kingdom,United Kingdom,Part-Time,English,English,United Kingdom,Female,No
5fbe55c58509fe34c1ebca74,5e3891a0ffe78b000a8a4124,APPROVED,2020-11-25 13:02:00.346000,2020-11-25 13:11:17.191000,556.845,53,136,2,99,2020-11-26 13:07:17.590000,5E5B3080,United Kingdom,United Kingdom,Full-Time,English,English,United Kingdom,Male,No
5fbe55c693477437363906cc,5f8efd8bb692a80d66382db5,RETURNED,2020-11-25 13:02:03.958000,,13221268.499004,23,61,1,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
5fbe55c81f7c6910f903dd1f,584250777c065a0001b3fde9,APPROVED,2020-11-25 13:02:04.663000,2020-11-25 13:11:58.258000,593.595,27,810,2,100,2020-11-26 13:07:51.928000,5E5B3080,United States,United States,Full-Time,English,English,United States,Male,Yes
5fbe55ca8509fe36a8df5f3e,5d62886927a84f00010fbbb4,APPROVED,2020-11-25 13:02:01.791000,2020-11-25 13:20:22.912000,1101.121,34,869,0,100,2020-11-26 13:07:18.135000,NOCODE,United States,United States,Unemployed (and job seeking),English,English,United States,Male,No
5fbe55ca9762951172c39cab,5d31dc6e42678e001a0bdedd,RETURNED,2020-11-25 13:03:25.733000,,13221186.740066,32,350,3,99,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
5fbe55d0a97ba011fad8c001,5f0f7ad32ef17314221ebd0f,APPROVED,2020-11-25 13:02:11.065000,2020-11-25 13:05:29.424000,198.359,33,245,2,100,2020-11-26 13:07:19.055000,5E5B3080,United Kingdom,United Kingdom,Full-Time,English,English,United Kingdom,Female,No
5fbe55d0ddf6a3355867a2e5,5e6bb512e18e0d03e89a7831,APPROVED,2020-11-25 13:02:08.140000,2020-11-25 13:04:22.427000,134.287,22,284,3,99,2020-11-26 13:07:57.782000,5E5B3080,United Kingdom,United Kingdom,Unemployed (and job seeking),English,English,United Kingdom,Female,Yes
5fbe55d169a75b017c02f05d,582f8bbd4cadc80001b0fbd3,APPROVED,2020-11-25 13:03:33.531000,2020-11-25 13:08:04.126000,270.595,35,927,2,100,2020-11-26 13:08:01.823000,5E5B3080,United Kingdom,United States,DATA EXPIRED,English,English,United Kingdom,Male,No
5fbe55d216525a37737e1320,5ed5554c81c8660c613057d4,APPROVED,2020-11-25 13:02:27.814000,2020-11-25 13:26:01.905000,1414.091,60,282,1,100,2020-11-26 13:08:07.258000,5E5B3080,United Kingdom,United Kingdom,DATA EXPIRED,English,English,United Kingdom,Male,No
5fbe55d48b6d3c373a415592,5e2897fd0351e803a40629a5,APPROVED,2020-11-25 13:02:55.245000,2020-11-25 13:13:33.733000,638.488,25,570,0,100,2020-11-26 13:08:10.535000,5E5B3080,United States,United States,Unemployed (and job seeking),English,English,United States,Female,No
5fbe55d4dcb05f368e39f066,5f1055d8feea71011f2e5777,APPROVED,2020-11-25 13:02:12.331000,2020-11-25 13:16:43.732000,871.401,53,176,1,100,2020-11-26 13:08:15.184000,5E5B3080,United Kingdom,United Kingdom,Full-Time,English,English,United Kingdom,Male,No
5fbe55d7314c7d11f77c03b3,5f76884e077186131e17d851,APPROVED,2020-11-25 13:02:43.246000,2020-11-25 13:10:16.683000,453.437,18,169,1,100,2020-11-26 13:08:18.992000,5E5B3080,United Kingdom,United Kingdom,Unemployed (and job seeking),English,DATA EXPIRED,United Kingdom,Female,No
5fbe55d8d409cc0177a5ce9b,5c99543c231ab00001eb5f73,APPROVED,2020-11-25 13:02:16.918000,2020-11-25 13:06:37.845000,260.927,20,589,2,100,2020-11-26 13:08:22.022000,5E5B3080,United States,United States,Unemployed (and job seeking),English,English,United States,Male,No
5fbe55e02471f9117d3e8067,5e99f1ab02672c06c51487bd,APPROVED,2020-11-25 13:02:24.703000,2020-11-25 13:16:52.620000,867.917,22,265,0,100,2020-11-26 13:08:26.944000,5E5B3080,United Kingdom,United Kingdom,Full-Time,English,English,United Kingdom,Male,Yes
5fbe55e30478b6350cf5f966,5eb00bbcb6fdad040af5fcb8,APPROVED,2020-11-25 13:02:27.565000,2020-11-25 13:30:03.175000,1655.61,27,184,1,100,2020-11-26 13:08:32.001000,5E5B3080,United Kingdom,United Kingdom,Full-Time,English,English,United Kingdom,Male,No
5fbe55e5134db1369762c4a2,5f32b5091c69ac024fde8e97,APPROVED,2020-11-25 13:02:29.142000,2020-11-25 13:21:52.709000,1163.567,28,149,1,100,2020-11-26 13:08:35.974000,5E5B3080,United Kingdom,United Kingdom,Full-Time,English,DATA EXPIRED,United Kingdom,Female,No
5fbe55e6ce40363655be5ee2,5f1dd8d55e73912eda1f6a3c,RETURNED,2020-11-25 13:04:49.498000,,13221103.076082,35,214,6,97,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
5fbe55e7c517c0110e000ad2,5e9c4d6f80400c000ae44d9f,APPROVED,2020-11-25 13:02:31.466000,2020-11-25 13:21:08.216000,1116.75,59,306,0,100,2020-11-26 13:08:39.907000,5E5B3080,United Kingdom,United Kingdom,"Not in paid work (e.g. homemaker', 'retired or disabled)",English,English,United Kingdom,Male,No
5fbe55e89e11a211ba3974c0,5f37e4f20fef2606653ec8ae,APPROVED,2020-11-25 13:02:32.719000,2020-11-25 13:15:28.825000,776.106,54,181,0,100,2020-11-26 13:08:43.331000,5E5B3080,United Kingdom,United Kingdom,Part-Time,English,DATA EXPIRED,United Kingdom,Female,No
5fbe55ed4fd6f63736263877,5eda39159638596040916f1a,APPROVED,2020-11-25 13:02:41.297000,2020-11-25 13:05:33.198000,171.901,26,34,0,100,2020-11-26 13:08:46.938000,5E5B3080,Ireland,United Kingdom,Full-Time,English,English,Ireland,Female,No
5fbe55ed76bf4536a1a37b1f,5e5521580ee1b951df544c3c,APPROVED,2020-11-25 13:02:45.512000,2020-11-25 13:10:03.119000,437.607,41,320,6,98,2020-11-26 13:08:50.514000,5E5B3080,United Kingdom,United Kingdom,Full-Time,English,English,United Kingdom,Male,No
5fbe55ee3d5f6a0ff8fc3782,5eea1be10e95520beb9fa654,APPROVED,2020-11-25 13:02:37.853000,2020-11-25 13:07:23.930000,286.077,52,387,0,100,2020-11-26 13:08:53.836000,NOCODE,United Kingdom,United Kingdom,Full-Time,English,English,United Kingdom,Male,No
5fbe55f31c88a436bc91f72c,5c9bc47135cde70001837b95,APPROVED,2020-11-25 13:02:50.189000,2020-11-25 13:19:12.338000,982.149,30,1486,4,100,2020-11-26 13:08:57.756000,5E5B3080,United States,United States,Full-Time,English,English,United States,Female,No
5fbe55f41b999510f2f95673,5f8ee6ad2ace000a566d0857,APPROVED,2020-11-25 13:02:44.379000,2020-11-25 13:04:56.023000,131.644,20,169,0,100,2020-11-26 13:09:04.513000,5E5B3080,United Kingdom,United Kingdom,Other,English,DATA EXPIRED,United Kingdom,Female,Yes
5fbe55faaed28b11939ca352,5dfa147708267576a42a6586,APPROVED,2020-11-25 13:02:50.387000,2020-11-25 13:13:51.641000,661.254,21,392,0,100,2020-11-26 13:09:07.577000,5E5B3080,United Kingdom,United Kingdom,Full-Time,,English,United Kingdom,Male,No
5fbe5648f6e47c104190ba6a,5f79efa6e614c30b6c79676e,APPROVED,2020-11-25 13:04:08.531000,2020-11-25 13:13:28.473000,559.942,61,188,5,97,2020-11-26 13:09:15.337000,5E5B3080,United Kingdom,United Kingdom,Full-Time,English,DATA EXPIRED,United Kingdom,Male,No
5fbe57d59fe38d000af8be08,5e69987e0873d600084bc920,RETURNED,2020-11-25 13:10:48.807000,,13220743.867344,27,862,3,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
5fbe582e126be837df04d630,5ee1df1bbd4b2a238b07faf6,RETURNED,2020-11-25 13:12:40.543000,,13220632.131421,40,245,8,93,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
5fbe589af6e47c1223fa00fd,5e93138a7d69590115fa1e21,APPROVED,2020-11-25 13:14:02.760000,2020-11-25 13:24:37.634000,634.874,64,438,0,100,2020-11-26 13:09:20.130000,5E5B3080,Germany,United Kingdom,"Not in paid work (e.g. homemaker', 'retired or disabled)",English,English,United Kingdom,Male,No
5fbe5c5b18ec1702749f6922,5f2bdaa6f59f876b63c74512,APPROVED,2020-11-25 13:30:17.286000,2020-11-25 13:49:16.833000,1139.547,30,214,0,100,2020-11-26 13:09:26.288000,5E5B3080,United Kingdom,United Kingdom,Full-Time,English,English,United Kingdom,Female,No
